Execution Time,Expectation Value,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11,State_12,State_13,State_14,State_15
1.3000292778015137,0.225,0.0,0.0095,0.0045,0.0215,0.003,0.0185,0.0195,0.0905,0.004,0.0235,0.018,0.095,0.015,0.099,0.082,0.4965
1.2933127880096436,0.223,0.0015,0.005,0.005,0.0195,0.002,0.018,0.0125,0.0915,0.0035,0.023,0.0165,0.108,0.018,0.0925,0.081,0.5025
1.2729861736297607,0.19,0.001,0.005,0.005,0.0185,0.006,0.0205,0.015,0.0845,0.0035,0.0295,0.0175,0.1125,0.0175,0.1005,0.088,0.4755
1.2613661289215088,0.269,0.0005,0.002,0.003,0.019,0.0035,0.025,0.018,0.0855,0.0035,0.025,0.016,0.1005,0.026,0.09,0.0775,0.505
1.32735013961792,0.184,0.0005,0.0065,0.003,0.0255,0.003,0.0195,0.0185,0.0945,0.005,0.028,0.017,0.1065,0.0175,0.106,0.0835,0.4655
1.3272156715393066,0.235,0.0005,0.005,0.0045,0.031,0.0035,0.0125,0.013,0.091,0.0075,0.023,0.019,0.0945,0.0195,0.091,0.0855,0.499
1.201310157775879,0.202,0.0025,0.007,0.005,0.03,0.0025,0.0145,0.0145,0.0925,0.0045,0.0295,0.0235,0.0935,0.015,0.1075,0.0865,0.4715
1.2937898635864258,0.18,0.0015,0.006,0.0045,0.024,0.005,0.013,0.017,0.087,0.003,0.0245,0.021,0.1205,0.0235,0.096,0.088,0.4655
1.369455337524414,0.201,0.0015,0.0025,0.003,0.017,0.002,0.0165,0.0185,0.098,0.004,0.0255,0.024,0.11,0.0275,0.099,0.081,0.47
1.2870252132415771,0.216,0.0005,0.005,0.002,0.0255,0.004,0.0165,0.0115,0.0985,0.001,0.0285,0.0175,0.1065,0.0165,0.1005,0.0745,0.4915
1.2671048641204834,0.2,0.0015,0.0035,0.0035,0.0215,0.0035,0.0235,0.017,0.0835,0.0055,0.0255,0.016,0.109,0.0195,0.1025,0.089,0.4755
1.2686669826507568,0.207,0.0015,0.0055,0.003,0.0255,0.006,0.0165,0.025,0.088,0.005,0.0195,0.0125,0.11,0.0215,0.092,0.087,0.4815
1.1903297901153564,0.21,0.001,0.0065,0.0055,0.0275,0.0015,0.026,0.0165,0.097,0.0045,0.0215,0.023,0.104,0.0185,0.094,0.082,0.471
1.302051305770874,0.197,0.001,0.005,0.0035,0.021,0.0025,0.0195,0.02,0.0915,0.006,0.018,0.0155,0.1115,0.0215,0.093,0.0885,0.482
1.2348215579986572,0.231,0.001,0.0055,0.003,0.0245,0.0065,0.0155,0.0175,0.0915,0.0025,0.0295,0.014,0.1,0.024,0.096,0.0795,0.4895
1.3291947841644287,0.216,0.001,0.004,0.002,0.025,0.0025,0.0275,0.0165,0.0945,0.004,0.0245,0.02,0.096,0.019,0.098,0.091,0.4745
1.3996188640594482,0.241,0.0015,0.0055,0.0035,0.0245,0.007,0.0205,0.02,0.0875,0.0065,0.022,0.021,0.1,0.0185,0.086,0.0835,0.4925
1.3188529014587402,0.205,0.0005,0.0035,0.007,0.0205,0.0035,0.015,0.0115,0.0935,0.0025,0.0235,0.017,0.11,0.015,0.0915,0.086,0.4995
1.3276796340942383,0.217,0.001,0.005,0.0075,0.0215,0.0055,0.0215,0.0125,0.091,0.0035,0.0255,0.0175,0.096,0.0275,0.089,0.094,0.4815
1.3072843551635742,0.201,0.0015,0.005,0.0045,0.0295,0.0035,0.012,0.011,0.1005,0.007,0.025,0.016,0.096,0.013,0.0925,0.0905,0.4925
1.3290445804595947,0.235,0.001,0.0065,0.002,0.0225,0.0025,0.0155,0.0175,0.0995,0.004,0.0235,0.0165,0.0915,0.021,0.0945,0.082,0.5
1.4287304878234863,0.198,0.001,0.005,0.004,0.0215,0.005,0.0155,0.019,0.085,0.004,0.0225,0.015,0.104,0.0195,0.101,0.093,0.485
1.4555554389953613,0.201,0.001,0.0055,0.0045,0.0225,0.0035,0.0165,0.014,0.0785,0.0065,0.0245,0.0185,0.1115,0.0165,0.1025,0.087,0.487
1.399820327758789,0.22,0.0005,0.0045,0.0045,0.0215,0.003,0.014,0.017,0.0965,0.0065,0.029,0.0165,0.1055,0.018,0.0945,0.075,0.4935
1.344454288482666,0.243,0.0005,0.0045,0.001,0.026,0.0025,0.0185,0.0205,0.0895,0.003,0.022,0.0185,0.1085,0.019,0.087,0.0825,0.4965
1.2857308387756348,0.236,0.0025,0.0055,0.003,0.0255,0.002,0.0205,0.022,0.094,0.0035,0.031,0.0175,0.1,0.018,0.0925,0.0815,0.481
1.3350391387939453,0.202,0.0025,0.004,0.0045,0.0175,0.0035,0.0235,0.0165,0.087,0.0045,0.0265,0.0195,0.102,0.0185,0.106,0.0875,0.4765
1.447784423828125,0.185,0.0015,0.003,0.003,0.019,0.0055,0.0205,0.0155,0.1,0.0045,0.0215,0.018,0.1045,0.0185,0.0935,0.0935,0.478
1.4112160205841064,0.191,0.0005,0.004,0.0035,0.026,0.005,0.021,0.019,0.103,0.006,0.0225,0.023,0.103,0.019,0.0985,0.0815,0.4645
1.3375635147094727,0.168,0.0005,0.003,0.0025,0.015,0.003,0.015,0.0125,0.1005,0.002,0.0255,0.0195,0.105,0.021,0.1025,0.0975,0.475
1.3122735023498535,0.196,0.001,0.0095,0.0055,0.022,0.004,0.017,0.0155,0.0875,0.0055,0.0215,0.022,0.103,0.0185,0.0955,0.0915,0.4805
1.332336664199829,0.212,0.0015,0.007,0.0025,0.022,0.0025,0.0175,0.014,0.089,0.0035,0.026,0.0205,0.1055,0.0135,0.095,0.089,0.491
1.3074958324432373,0.196,0.002,0.0045,0.0065,0.0205,0.0045,0.0195,0.015,0.0905,0.0015,0.015,0.0175,0.1075,0.017,0.0965,0.0905,0.4915
1.3976550102233887,0.201,0.001,0.004,0.0015,0.0285,0.0035,0.02,0.015,0.0955,0.005,0.02,0.01,0.106,0.021,0.0915,0.0925,0.485
1.2858245372772217,0.202,0.0005,0.006,0.0035,0.021,0.0045,0.0175,0.0155,0.1045,0.004,0.023,0.0185,0.091,0.02,0.099,0.0865,0.485
1.272130012512207,0.202,0.0025,0.004,0.0015,0.025,0.0035,0.016,0.0165,0.0935,0.0035,0.028,0.0195,0.1075,0.013,0.102,0.0835,0.4805
1.2834467887878418,0.199,0.001,0.0055,0.0045,0.022,0.0065,0.017,0.0165,0.093,0.0025,0.021,0.0215,0.1015,0.0175,0.0965,0.0905,0.483
1.32969069480896,0.216,0.001,0.001,0.0035,0.0195,0.004,0.0195,0.019,0.09,0.0055,0.022,0.0245,0.104,0.0125,0.0945,0.0895,0.49
1.3135533332824707,0.217,0.0,0.0045,0.004,0.021,0.003,0.0155,0.0175,0.093,0.007,0.0245,0.0165,0.1045,0.0215,0.0955,0.08,0.492
1.314284324645996,0.198,0.001,0.0065,0.0025,0.0265,0.003,0.022,0.018,0.088,0.0065,0.018,0.014,0.098,0.022,0.1025,0.094,0.4775
1.303403615951538,0.235,0.001,0.005,0.003,0.02,0.003,0.022,0.019,0.1005,0.005,0.0245,0.0205,0.096,0.016,0.085,0.085,0.4945
1.3539326190948486,0.184,0.002,0.005,0.004,0.025,0.0025,0.0235,0.014,0.0835,0.0035,0.021,0.0215,0.109,0.013,0.0915,0.109,0.472
1.276012897491455,0.176,0.0005,0.006,0.004,0.0225,0.004,0.0235,0.0195,0.0965,0.003,0.0255,0.023,0.118,0.0225,0.099,0.0815,0.451
1.232846975326538,0.206,0.0005,0.005,0.0035,0.0195,0.003,0.014,0.0205,0.0995,0.003,0.0265,0.019,0.098,0.026,0.0965,0.0885,0.477
1.2838966846466064,0.2,0.0005,0.0035,0.003,0.023,0.0035,0.023,0.018,0.099,0.004,0.0215,0.0175,0.107,0.0175,0.0955,0.0845,0.479
1.2786157131195068,0.221,0.002,0.003,0.0055,0.0215,0.004,0.0175,0.0135,0.0795,0.004,0.0195,0.0185,0.1095,0.0185,0.0955,0.0885,0.4995
1.2581980228424072,0.231,0.0015,0.0045,0.004,0.0275,0.004,0.0175,0.017,0.0765,0.006,0.0275,0.0195,0.102,0.0195,0.097,0.0905,0.4855
1.3291583061218262,0.24,0.001,0.004,0.004,0.025,0.0045,0.0135,0.014,0.093,0.0045,0.0235,0.0245,0.0905,0.0185,0.093,0.0865,0.5
1.3343980312347412,0.238,0.0015,0.0065,0.0035,0.0295,0.002,0.0215,0.0135,0.094,0.004,0.0275,0.017,0.108,0.022,0.092,0.071,0.4865
1.228609561920166,0.228,0.0005,0.005,0.003,0.0175,0.0035,0.016,0.0165,0.084,0.0045,0.0265,0.019,0.103,0.018,0.105,0.078,0.5
1.313185453414917,0.247,0.001,0.006,0.0035,0.017,0.003,0.0165,0.0185,0.094,0.002,0.0245,0.019,0.0955,0.011,0.0885,0.084,0.516
1.267777919769287,0.168,0.0015,0.0085,0.003,0.0285,0.005,0.018,0.015,0.094,0.004,0.0235,0.015,0.104,0.0195,0.1005,0.097,0.463
1.3093044757843018,0.184,0.001,0.0055,0.006,0.0255,0.0015,0.015,0.017,0.1,0.003,0.023,0.015,0.1095,0.021,0.0985,0.084,0.4745
1.4315123558044434,0.251,0.001,0.008,0.003,0.023,0.005,0.014,0.0125,0.0815,0.0035,0.026,0.013,0.102,0.022,0.088,0.0835,0.514
1.3193340301513672,0.2,0.001,0.005,0.003,0.024,0.003,0.018,0.0175,0.096,0.003,0.0215,0.0175,0.109,0.02,0.094,0.087,0.4805
1.3193860054016113,0.247,0.001,0.006,0.004,0.023,0.0055,0.0215,0.0255,0.076,0.0065,0.0165,0.0175,0.102,0.018,0.086,0.0905,0.5005
1.3217556476593018,0.195,0.001,0.004,0.005,0.022,0.003,0.019,0.0145,0.083,0.003,0.024,0.023,0.1105,0.019,0.1025,0.0915,0.475
1.2527475357055664,0.228,0.0025,0.0025,0.003,0.0155,0.0015,0.0195,0.014,0.099,0.004,0.0265,0.017,0.093,0.023,0.091,0.092,0.496
1.2348146438598633,0.214,0.0005,0.005,0.0045,0.0225,0.0035,0.0145,0.0175,0.0955,0.0045,0.0185,0.02,0.101,0.0175,0.0985,0.0805,0.496
1.3085529804229736,0.229,0.001,0.0055,0.0025,0.019,0.0035,0.0165,0.0105,0.093,0.0035,0.027,0.0205,0.101,0.024,0.092,0.0845,0.496
1.2517340183258057,0.215,0.0005,0.006,0.001,0.0225,0.002,0.019,0.0175,0.0995,0.004,0.0235,0.0285,0.1015,0.019,0.0865,0.092,0.477
1.3658778667449951,0.202,0.001,0.004,0.001,0.0175,0.003,0.016,0.019,0.0925,0.0055,0.0205,0.021,0.1145,0.016,0.0825,0.096,0.49
1.275836706161499,0.214,0.002,0.004,0.0025,0.019,0.004,0.0165,0.0135,0.081,0.007,0.022,0.0195,0.1075,0.014,0.097,0.09,0.5005
1.3518600463867188,0.174,0.001,0.0035,0.0035,0.0215,0.003,0.0195,0.017,0.0915,0.0045,0.0225,0.0165,0.123,0.0245,0.1025,0.0815,0.4645
1.2574868202209473,0.238,0.0005,0.009,0.0055,0.0245,0.002,0.0175,0.0155,0.0945,0.0045,0.0205,0.021,0.0925,0.0215,0.085,0.088,0.498
1.3088011741638184,0.217,0.001,0.0025,0.008,0.023,0.0055,0.0195,0.02,0.0935,0.004,0.0255,0.017,0.1075,0.0185,0.087,0.0835,0.484
1.3684117794036865,0.251,0.0,0.0035,0.005,0.028,0.0035,0.015,0.015,0.089,0.0035,0.024,0.0175,0.0975,0.019,0.0855,0.087,0.507
1.3440606594085693,0.212,0.001,0.0055,0.004,0.025,0.004,0.0215,0.013,0.089,0.006,0.0215,0.019,0.107,0.0185,0.094,0.0845,0.4865
1.312654733657837,0.175,0.0015,0.0045,0.005,0.028,0.0035,0.015,0.0165,0.0975,0.0065,0.0185,0.0175,0.104,0.016,0.1005,0.091,0.4745
1.2837646007537842,0.194,0.002,0.0045,0.0035,0.0215,0.0045,0.018,0.013,0.0995,0.0065,0.0245,0.0175,0.106,0.015,0.096,0.0825,0.4855
1.358398675918579,0.228,0.0015,0.0075,0.0045,0.0255,0.0015,0.019,0.017,0.087,0.005,0.0225,0.018,0.0965,0.022,0.092,0.092,0.4885
1.3566579818725586,0.236,0.0015,0.005,0.0015,0.026,0.003,0.018,0.02,0.0895,0.0065,0.024,0.02,0.093,0.0215,0.0905,0.093,0.487
1.294072151184082,0.23,0.0015,0.004,0.0055,0.0175,0.0025,0.0185,0.02,0.082,0.0055,0.0235,0.022,0.1075,0.0155,0.094,0.084,0.4965
1.3603107929229736,0.232,0.001,0.0045,0.004,0.0225,0.0025,0.021,0.0225,0.083,0.0035,0.023,0.0185,0.1065,0.0235,0.1015,0.0785,0.484
1.248173475265503,0.192,0.0,0.0045,0.004,0.022,0.0035,0.0175,0.013,0.0955,0.005,0.02,0.0215,0.093,0.0195,0.1065,0.092,0.4825
1.2503726482391357,0.225,0.0005,0.0045,0.005,0.0295,0.0035,0.016,0.0125,0.0815,0.006,0.0275,0.021,0.108,0.021,0.091,0.088,0.4845
1.3289127349853516,0.215,0.0015,0.0035,0.004,0.0215,0.005,0.017,0.017,0.0915,0.004,0.021,0.0185,0.1,0.023,0.0905,0.094,0.488
1.3010165691375732,0.191,0.0,0.0035,0.0035,0.0195,0.0015,0.0135,0.014,0.0895,0.005,0.02,0.02,0.1135,0.02,0.092,0.096,0.4885
1.3314719200134277,0.212,0.0005,0.004,0.005,0.023,0.0035,0.0195,0.0215,0.0955,0.0055,0.0185,0.0205,0.101,0.019,0.0915,0.088,0.4835
1.2555890083312988,0.198,0.0005,0.005,0.002,0.029,0.0035,0.0105,0.012,0.0925,0.004,0.021,0.02,0.109,0.022,0.102,0.083,0.484
1.3299603462219238,0.219,0.001,0.004,0.006,0.021,0.003,0.018,0.014,0.1,0.003,0.026,0.017,0.101,0.0175,0.087,0.0865,0.495
1.3404128551483154,0.24,0.0,0.0045,0.003,0.0265,0.0025,0.02,0.015,0.086,0.004,0.023,0.016,0.092,0.0135,0.0985,0.0895,0.506
1.279158353805542,0.239,0.0005,0.0045,0.003,0.024,0.0015,0.016,0.014,0.089,0.004,0.026,0.019,0.0895,0.0205,0.0985,0.0905,0.4995
1.3070664405822754,0.206,0.0,0.0045,0.005,0.026,0.006,0.017,0.0155,0.0795,0.004,0.0265,0.024,0.095,0.0185,0.1005,0.1025,0.4755
1.2659883499145508,0.209,0.0005,0.0065,0.0045,0.018,0.002,0.0175,0.016,0.096,0.0015,0.026,0.023,0.0945,0.018,0.1075,0.083,0.4855
1.2799072265625,0.209,0.001,0.005,0.0065,0.019,0.0025,0.017,0.018,0.0925,0.0045,0.0225,0.0185,0.0925,0.017,0.099,0.093,0.4915
1.2978358268737793,0.234,0.0015,0.0065,0.0025,0.021,0.0015,0.019,0.019,0.099,0.0035,0.0255,0.018,0.096,0.022,0.0785,0.0955,0.491
1.3886208534240723,0.215,0.0005,0.008,0.005,0.021,0.0025,0.0175,0.0165,0.0825,0.0035,0.0265,0.0135,0.102,0.017,0.098,0.091,0.495
1.3439600467681885,0.195,0.002,0.0055,0.0015,0.027,0.003,0.021,0.017,0.0915,0.0075,0.0245,0.0205,0.1105,0.0175,0.098,0.085,0.468
1.263758659362793,0.211,0.0005,0.0045,0.002,0.0255,0.004,0.0185,0.016,0.0915,0.004,0.0315,0.0185,0.102,0.017,0.1065,0.08,0.478
1.3342421054840088,0.189,0.0,0.0045,0.0055,0.0215,0.005,0.013,0.014,0.0935,0.006,0.0225,0.0225,0.1045,0.015,0.1,0.0865,0.486
1.2845265865325928,0.23,0.002,0.0055,0.006,0.028,0.008,0.0205,0.016,0.0835,0.0055,0.0185,0.013,0.103,0.0215,0.09,0.0835,0.4955
1.3622150421142578,0.201,0.0,0.0065,0.0025,0.0235,0.0025,0.018,0.014,0.0965,0.004,0.0255,0.0195,0.1075,0.018,0.087,0.093,0.482
1.3123204708099365,0.222,0.0005,0.0075,0.004,0.0175,0.0045,0.015,0.015,0.081,0.0045,0.027,0.0175,0.102,0.021,0.102,0.0835,0.4975
1.3713150024414062,0.188,0.002,0.0045,0.004,0.02,0.001,0.016,0.0205,0.095,0.002,0.022,0.0165,0.108,0.0245,0.1005,0.091,0.4725
1.3440933227539062,0.227,0.0,0.007,0.005,0.0235,0.0025,0.0155,0.018,0.0805,0.005,0.023,0.0205,0.101,0.0175,0.0985,0.087,0.4955
1.2918941974639893,0.244,0.001,0.0045,0.004,0.021,0.0035,0.02,0.018,0.0935,0.0045,0.025,0.018,0.1015,0.0195,0.0865,0.08,0.4995
1.2479565143585205,0.225,0.0005,0.003,0.001,0.025,0.005,0.023,0.0155,0.093,0.0055,0.027,0.0155,0.102,0.0205,0.0965,0.0815,0.4855
1.2870659828186035,0.172,0.0,0.003,0.007,0.022,0.0045,0.0215,0.02,0.0905,0.0055,0.0255,0.0195,0.1115,0.024,0.101,0.091,0.4535
1.3288309574127197,0.221,0.0005,0.0045,0.002,0.0165,0.003,0.018,0.014,0.0945,0.003,0.025,0.0235,0.114,0.024,0.0915,0.077,0.489
1.2841761112213135,0.207,0.001,0.004,0.0045,0.029,0.003,0.0205,0.016,0.1,0.007,0.024,0.016,0.097,0.0195,0.096,0.085,0.4775
1.2776713371276855,0.206,0.0015,0.0035,0.0035,0.024,0.0045,0.0155,0.015,0.093,0.0045,0.0215,0.0175,0.1035,0.0185,0.095,0.0895,0.4895
1.2359857559204102,0.209,0.0005,0.006,0.0045,0.0275,0.0035,0.017,0.0115,0.09,0.0065,0.0215,0.02,0.1085,0.02,0.0865,0.09,0.4865
1.27872896194458,0.184,0.0015,0.0045,0.0045,0.021,0.0035,0.014,0.0165,0.097,0.0045,0.0185,0.0205,0.095,0.0185,0.103,0.096,0.4815
1.3667261600494385,0.23,0.0025,0.004,0.0045,0.0165,0.0015,0.019,0.0165,0.096,0.0015,0.0215,0.023,0.0925,0.022,0.092,0.093,0.494
1.3809340000152588,0.199,0.0,0.004,0.0035,0.019,0.003,0.018,0.0185,0.0905,0.003,0.024,0.019,0.112,0.0195,0.096,0.0885,0.4815
1.3617818355560303,0.23,0.0,0.0065,0.003,0.0285,0.0035,0.0155,0.013,0.0865,0.0045,0.021,0.0195,0.102,0.015,0.0955,0.0835,0.5025
1.3721542358398438,0.232,0.001,0.0045,0.0035,0.024,0.0015,0.0195,0.015,0.0925,0.007,0.0185,0.0175,0.1,0.0195,0.0895,0.0855,0.501
1.3333766460418701,0.223,0.0,0.007,0.0025,0.02,0.003,0.0185,0.017,0.0965,0.003,0.0215,0.0155,0.0995,0.0185,0.0915,0.0855,0.5005
1.399244785308838,0.244,0.0025,0.0055,0.0045,0.0265,0.0025,0.0195,0.013,0.0805,0.004,0.02,0.016,0.0965,0.017,0.0975,0.087,0.5075
1.4923994541168213,0.194,0.0015,0.0045,0.005,0.0145,0.0045,0.0155,0.021,0.096,0.006,0.0225,0.0185,0.1115,0.0185,0.0885,0.087,0.485
1.3891756534576416,0.222,0.0015,0.0015,0.003,0.017,0.0025,0.0265,0.018,0.082,0.003,0.023,0.016,0.103,0.021,0.0985,0.0955,0.488
1.4617843627929688,0.215,0.0005,0.004,0.007,0.0245,0.0035,0.018,0.015,0.091,0.007,0.03,0.02,0.0915,0.023,0.097,0.0915,0.4765
1.323319911956787,0.174,0.0005,0.007,0.0025,0.0225,0.0045,0.016,0.016,0.0905,0.003,0.0245,0.018,0.114,0.013,0.0945,0.097,0.4765
1.4494800567626953,0.191,0.0005,0.0035,0.005,0.021,0.0035,0.015,0.0205,0.0945,0.006,0.021,0.0185,0.111,0.0215,0.097,0.084,0.4775
1.3813600540161133,0.23,0.0015,0.004,0.0035,0.025,0.004,0.018,0.02,0.0825,0.0065,0.022,0.0165,0.098,0.0185,0.098,0.0885,0.4935
1.4250974655151367,0.223,0.001,0.0035,0.0045,0.022,0.004,0.0225,0.0175,0.08,0.002,0.0225,0.018,0.1165,0.0205,0.0885,0.0895,0.4875
1.3109025955200195,0.238,0.0015,0.007,0.003,0.025,0.005,0.0135,0.014,0.089,0.002,0.024,0.021,0.0985,0.02,0.0875,0.089,0.5
1.3908665180206299,0.256,0.0025,0.004,0.0025,0.026,0.0035,0.014,0.0165,0.092,0.004,0.02,0.022,0.103,0.018,0.092,0.071,0.509
1.4009246826171875,0.215,0.0,0.006,0.004,0.02,0.0045,0.019,0.0145,0.097,0.009,0.02,0.018,0.099,0.022,0.092,0.081,0.494
1.3617579936981201,0.208,0.001,0.006,0.0055,0.021,0.004,0.0165,0.018,0.098,0.005,0.0205,0.0225,0.091,0.0225,0.109,0.0775,0.482
1.5176575183868408,0.208,0.0015,0.004,0.0015,0.021,0.004,0.0215,0.015,0.0955,0.006,0.0185,0.0235,0.096,0.017,0.0955,0.0935,0.486
1.4702253341674805,0.223,0.0005,0.0065,0.002,0.024,0.002,0.017,0.0205,0.097,0.008,0.024,0.0195,0.0965,0.0185,0.0935,0.083,0.4875
1.3601758480072021,0.168,0.0015,0.004,0.0035,0.018,0.002,0.0175,0.0225,0.092,0.0035,0.0245,0.0165,0.1095,0.0195,0.1025,0.099,0.464
1.3558008670806885,0.215,0.0005,0.006,0.005,0.0245,0.004,0.018,0.0145,0.096,0.005,0.0235,0.0225,0.108,0.018,0.0785,0.09,0.486
1.3976221084594727,0.219,0.0005,0.0055,0.0055,0.0235,0.0025,0.0185,0.0145,0.098,0.002,0.0165,0.022,0.0975,0.02,0.0925,0.087,0.494
1.4529001712799072,0.258,0.001,0.0065,0.002,0.025,0.002,0.02,0.017,0.0935,0.005,0.0265,0.0195,0.102,0.019,0.0825,0.0775,0.501
1.4460163116455078,0.192,0.0005,0.0055,0.0015,0.0225,0.0045,0.02,0.0145,0.0905,0.0025,0.026,0.016,0.1085,0.015,0.102,0.089,0.4815
1.422008752822876,0.239,0.0,0.0045,0.0055,0.022,0.004,0.016,0.0175,0.0775,0.0045,0.0305,0.018,0.103,0.0115,0.0965,0.085,0.504
1.2096805572509766,0.178,0.001,0.005,0.003,0.0245,0.003,0.0195,0.0215,0.094,0.0045,0.0265,0.019,0.098,0.017,0.105,0.0985,0.46
1.3340098857879639,0.242,0.0015,0.004,0.004,0.0185,0.0025,0.0165,0.016,0.0875,0.0045,0.0215,0.0195,0.097,0.0195,0.102,0.0775,0.508
1.3158738613128662,0.261,0.0005,0.004,0.0055,0.016,0.006,0.018,0.0155,0.0925,0.002,0.0225,0.0225,0.088,0.02,0.099,0.0725,0.5155
1.277055025100708,0.199,0.0005,0.006,0.0035,0.02,0.002,0.0135,0.021,0.0965,0.0025,0.025,0.021,0.108,0.0185,0.091,0.091,0.48
1.3215687274932861,0.239,0.0015,0.005,0.006,0.025,0.0025,0.018,0.0165,0.089,0.004,0.0275,0.018,0.0975,0.02,0.0995,0.077,0.493
1.2431094646453857,0.208,0.001,0.0045,0.0045,0.0205,0.0035,0.0225,0.0195,0.103,0.002,0.02,0.018,0.105,0.0175,0.0875,0.086,0.485
1.2479207515716553,0.218,0.001,0.0045,0.005,0.022,0.0025,0.017,0.015,0.0885,0.0045,0.022,0.0185,0.098,0.0185,0.098,0.09,0.495
1.2955732345581055,0.22,0.0,0.0045,0.004,0.0245,0.003,0.016,0.017,0.091,0.0025,0.0205,0.0195,0.097,0.0205,0.101,0.087,0.492
1.2846043109893799,0.215,0.0015,0.0065,0.0035,0.018,0.0025,0.016,0.0205,0.079,0.006,0.024,0.023,0.115,0.0165,0.1,0.08,0.488
1.372161865234375,0.227,0.0015,0.0035,0.003,0.02,0.0065,0.017,0.014,0.0945,0.005,0.021,0.0215,0.0975,0.02,0.0925,0.084,0.4985
1.2946712970733643,0.186,0.0015,0.0045,0.0035,0.02,0.003,0.0155,0.017,0.0915,0.0075,0.021,0.016,0.1085,0.019,0.104,0.0845,0.483
1.2836759090423584,0.231,0.0,0.005,0.004,0.0235,0.004,0.0215,0.016,0.0895,0.0045,0.0255,0.024,0.0965,0.022,0.0945,0.0865,0.483
6.472563028335571,0.211,0.002,0.004,0.0045,0.028,0.0025,0.0215,0.014,0.093,0.0045,0.023,0.0175,0.113,0.0255,0.095,0.078,0.474
1.2985990047454834,0.226,0.001,0.0035,0.002,0.0245,0.003,0.021,0.02,0.0915,0.003,0.0285,0.0165,0.0985,0.018,0.0925,0.093,0.4835
1.273045301437378,0.186,0.0005,0.005,0.004,0.0175,0.0045,0.0185,0.016,0.096,0.0035,0.019,0.0165,0.105,0.013,0.0975,0.0915,0.492
1.289926290512085,0.205,0.0005,0.005,0.0025,0.0195,0.007,0.0215,0.017,0.0965,0.0055,0.0215,0.016,0.0975,0.019,0.1045,0.079,0.4875
1.2516496181488037,0.216,0.0005,0.0055,0.0045,0.0185,0.001,0.018,0.023,0.09,0.0035,0.0165,0.0195,0.1115,0.013,0.09,0.086,0.499
1.2869830131530762,0.224,0.0015,0.0045,0.0025,0.0205,0.0015,0.0165,0.0165,0.084,0.006,0.0225,0.023,0.1055,0.02,0.102,0.082,0.4915
1.2978570461273193,0.245,0.002,0.006,0.002,0.025,0.0055,0.0195,0.0115,0.095,0.005,0.0255,0.0225,0.094,0.0215,0.0945,0.0755,0.495
1.358959436416626,0.199,0.001,0.004,0.0035,0.024,0.004,0.0125,0.021,0.0925,0.004,0.0225,0.0205,0.103,0.0165,0.091,0.0985,0.4815
1.2855737209320068,0.183,0.0015,0.006,0.0045,0.022,0.0045,0.0175,0.019,0.102,0.005,0.0205,0.02,0.102,0.018,0.097,0.0875,0.473
1.2264177799224854,0.202,0.0015,0.006,0.003,0.0205,0.0045,0.0135,0.0175,0.094,0.002,0.022,0.0195,0.091,0.0205,0.1035,0.095,0.486
1.4377071857452393,0.228,0.001,0.0055,0.0055,0.023,0.0035,0.019,0.016,0.087,0.0025,0.028,0.0165,0.096,0.0195,0.1055,0.0805,0.491
1.2709686756134033,0.208,0.0,0.006,0.003,0.0235,0.004,0.016,0.019,0.09,0.008,0.025,0.02,0.0975,0.016,0.105,0.0825,0.4845
1.2602343559265137,0.18,0.0015,0.0045,0.003,0.024,0.0045,0.0185,0.016,0.0915,0.0045,0.0195,0.016,0.124,0.021,0.0875,0.0905,0.4735
1.2840549945831299,0.235,0.0015,0.005,0.003,0.0245,0.004,0.022,0.0165,0.0795,0.0065,0.025,0.0245,0.097,0.0135,0.0995,0.088,0.49
1.2959671020507812,0.214,0.002,0.0015,0.0055,0.0195,0.0035,0.0145,0.015,0.0955,0.004,0.0235,0.0195,0.095,0.0205,0.0905,0.0975,0.4925
1.347590684890747,0.202,0.0015,0.007,0.006,0.027,0.0025,0.015,0.022,0.1055,0.003,0.0205,0.0165,0.0805,0.02,0.102,0.0925,0.4785
1.2818231582641602,0.221,0.001,0.007,0.003,0.02,0.004,0.018,0.0185,0.088,0.0045,0.0255,0.019,0.099,0.0165,0.0925,0.0915,0.492
1.3057465553283691,0.218,0.0025,0.005,0.006,0.0285,0.004,0.021,0.015,0.0925,0.004,0.024,0.0145,0.0985,0.0235,0.089,0.092,0.48
1.4022209644317627,0.228,0.003,0.005,0.0055,0.0205,0.003,0.021,0.0165,0.0885,0.0035,0.0225,0.0185,0.093,0.0235,0.1005,0.087,0.4885
1.4691812992095947,0.238,0.002,0.006,0.0025,0.021,0.003,0.014,0.0145,0.0925,0.003,0.0195,0.0205,0.097,0.017,0.0975,0.0795,0.5105
1.4422755241394043,0.245,0.001,0.0065,0.004,0.022,0.005,0.0255,0.012,0.081,0.006,0.019,0.0215,0.094,0.0165,0.0975,0.0835,0.505
1.540123701095581,0.204,0.0015,0.0045,0.004,0.017,0.0025,0.0225,0.0165,0.0915,0.003,0.0235,0.018,0.103,0.0155,0.093,0.0965,0.4875
1.3186068534851074,0.205,0.001,0.0035,0.004,0.018,0.0035,0.019,0.0205,0.0925,0.006,0.0275,0.012,0.1005,0.0265,0.1075,0.08,0.478
